"","Year","Council","Rating","20% most deprived","2","3","4","20% least deprived","All"
"1548","2017","South Lanarkshire","All","100","100","100","100","100","100"
"1549","2017","Stirling","All","100","100","100","100","100","100"
"1550","2017","West Dunbartonshire","All","100","100","100","100","100","100"
"1551","2017","West Lothian","All","100","100","100","100","100","100"
"1552","2017","Aberdeen City","Base","30","70","60","70","130","350"
"1553","2017","Aberdeenshire","Base","10","30","70","120","100","320"
"1554","2017","Angus","Base","20","50","60","70","40","240"
"1555","2017","Argyll & Bute","Base","20","50","100","70","20","250"
"1556","2017","Clackmannanshire","Base","60","70","50","40","40","270"
"1557","2017","Dumfries & Galloway","Base","10","70","100","50","20","250"
"1558","2017","Dundee City","Base","90","50","20","30","40","230"
"1559","2017","East Ayrshire","Base","80","60","40","30","30","250"
"1560","2017","East Dunbartonshire","Base","10","40","10","40","130","230"
"1561","2017","East Lothian","Base","10","80","60","60","50","260"
"1562","2017","East Renfrewshire","Base","20","20","20","30","130","230"
"1563","2017","Edinburgh, City of","Base","100","100","90","120","290","700"
"1564","2017","Falkirk","Base","40","60","60","50","40","260"
"1565","2017","Fife","Base","100","100","100","80","90","460"
"1566","2017","Glasgow City","Base","420","130","120","90","90","840"
"1567","2017","Highland","Base","20","50","100","100","40","320"
"1568","2017","Inverclyde","Base","130","40","40","30","30","270"
"1569","2017","Midlothian","Base","30","90","50","50","40","260"
"1570","2017","Moray","Base","0","30","60","100","40","220"
"1571","2017","Na-h Eileanan Siar","Base","-","70","230","30","-","320"
"1572","2017","North Ayrshire","Base","90","40","30","30","20","210"
"1573","2017","North Lanarkshire","Base","130","130","80","50","30","420"
"1574","2017","Orkney Islands","Base","-","30","70","120","20","240"
"1575","2017","Perth & Kinross","Base","20","20","60","90","50","240"
"1576","2017","Renfrewshire","Base","60","40","40","40","40","220"
"1577","2017","Scotland","Base","1820","1960","2140","2080","1810","9810"
"1578","2017","Scottish Borders","Base","10","30","80","80","20","220"
"1579","2017","Shetland Islands","Base","-","10","70","170","-","250"
"1580","2017","South Ayrshire","Base","40","70","50","40","60","260"
"1581","2017","South Lanarkshire","Base","90","130","80","80","50","430"
"1582","2017","Stirling","Base","30","40","50","80","80","280"
"1583","2017","West Dunbartonshire","Base","100","80","40","30","10","250"
"1584","2017","West Lothian","Base","50","80","60","40","50","280"
"1585","2018","Aberdeen City","Very/fairly good","*","92.2","81.2","90.6","99.6","93.4"
"1586","2018","Aberdeenshire","Very/fairly good","*","*","93.1","98.3","98.1","96.4"
"1587","2018","Angus","Very/fairly good","*","*","95.3","100","*","96.3"
"1588","2018","Argyll & Bute","Very/fairly good","*","*","100","100","*","99.7"
"1589","2018","Clackmannanshire","Very/fairly good","89.1","96","*","*","*","95.4"
"1590","2018","Dumfries & Galloway","Very/fairly good","*","93","91.3","*","*","95.2"
"1591","2018","Dundee City","Very/fairly good","81","88.3","*","*","*","89.1"
"1592","2018","East Ayrshire","Very/fairly good","79.6","92.7","*","*","*","90.7"
"1593","2018","East Dunbartonshire","Very/fairly good","*","*","*","100","100","99.6"
"1594","2018","East Lothian","Very/fairly good","*","100","95.8","99.5","*","98"
"1595","2018","East Renfrewshire","Very/fairly good","*","*","*","*","99.7","98.8"
"1596","2018","Edinburgh, City of","Very/fairly good","83.4","92.2","98.6","97.3","99.6","95.8"
"1597","2018","Falkirk","Very/fairly good","*","95.7","*","*","*","96.1"
"1598","2018","Fife","Very/fairly good","85.2","94.6","94.8","98.1","100","94.8"
"1599","2018","Glasgow City","Very/fairly good","86","93.5","97.5","98.1","100","92.2"
"1600","2018","Highland","Very/fairly good","*","96.9","99.1","100","*","98"
"1601","2018","Inverclyde","Very/fairly good","90.7","*","*","*","*","94.4"
"1602","2018","Midlothian","Very/fairly good","*","92.5","100","100","*","96.4"
"1603","2018","Moray","Very/fairly good","*","*","100","93.8","*","94.2"
"1604","2018","Na-h Eileanan Siar","Very/fairly good","-","98.5","98.8","*","-","98.8"
"1605","2018","North Ayrshire","Very/fairly good","89.1","*","*","*","*","94"
"1606","2018","North Lanarkshire","Very/fairly good","82.3","88","95.7","*","*","90.3"
"1607","2018","Orkney Islands","Very/fairly good","-","*","100","100","*","100"
"1608","2018","Perth & Kinross","Very/fairly good","*","*","97.6","98.5","*","97.8"
"1609","2018","Renfrewshire","Very/fairly good","85.8","*","*","*","*","93.9"
"1610","2018","Scotland","Very/fairly good","85.4","92.8","96.4","98.3","99.6","94.6"
"1611","2018","Scottish Borders","Very/fairly good","*","*","95.2","100","*","97.2"
"1612","2018","Shetland Islands","Very/fairly good","-","*","96.3","99.3","-","98.4"
"1613","2018","South Ayrshire","Very/fairly good","*","88.9","*","*","*","92.9"
"1614","2018","South Lanarkshire","Very/fairly good","85.2","91.3","98.2","100","*","94.4"
"1615","2018","Stirling","Very/fairly good","*","*","*","98.7","100","97.6"
"1616","2018","West Dunbartonshire","Very/fairly good","79","94.2","*","*","*","87.7"
"1617","2018","West Lothian","Very/fairly good","*","83.8","98.9","*","*","94.3"
"1618","2018","Aberdeen City","Very good","*","32.7","42.1","56.9","69.8","53.1"
"1619","2018","Aberdeenshire","Very good","*","*","62.3","69.6","64.3","63.3"
"1620","2018","Angus","Very good","*","*","64.6","73.2","*","65.6"
"1621","2018","Argyll & Bute","Very good","*","*","75","89.8","*","74.6"
"1622","2018","Clackmannanshire","Very good","30.5","66.7","*","*","*","55.8"
"1623","2018","Dumfries & Galloway","Very good","*","56.2","74.6","*","*","66.5"
"1624","2018","Dundee City","Very good","29.5","24.3","*","*","*","42.7"
"1625","2018","East Ayrshire","Very good","33.3","41.9","*","*","*","51"
"1626","2018","East Dunbartonshire","Very good","*","*","*","72.1","81.6","72.7"
"1627","2018","East Lothian","Very good","*","52.7","60.2","74.4","*","65.4"
"1628","2018","East Renfrewshire","Very good","*","*","*","*","78.3","72.9"
"1629","2018","Edinburgh, City of","Very good","27.2","38.4","51.7","60.7","78.6","59.1"
"1630","2018","Falkirk","Very good","*","43.7","*","*","*","47.9"
"1631","2018","Fife","Very good","31.9","37.1","62.6","69.5","76.2","56.4"
"1632","2018","Glasgow City","Very good","30.2","41.2","53.7","73.9","63.1","45"
"1633","2018","Highland","Very good","*","53.1","65.7","87.7","*","70.2"
"1634","2018","Inverclyde","Very good","46","*","*","*","*","60.9"
"1635","2018","Midlothian","Very good","*","44.4","49.3","61.7","*","52.7"
"1636","2018","Moray","Very good","*","*","69.4","74.5","*","69.2"
"1637","2018","Na-h Eileanan Siar","Very good","-","73.8","86.7","*","-","83.9"
"1638","2018","North Ayrshire","Very good","34.4","*","*","*","*","57.4"
"1639","2018","North Lanarkshire","Very good","29.5","36.6","59.7","*","*","47.4"
"1640","2018","Orkney Islands","Very good","-","*","83.2","80.5","*","82"
"1641","2018","Perth & Kinross","Very good","*","*","62.7","73.5","*","68.4"
"1642","2018","Renfrewshire","Very good","38","*","*","*","*","64.1"
"1643","2018","Scotland","Very good","30.8","44.8","60.6","72.9","75.4","57.4"
"1644","2018","Scottish Borders","Very good","*","*","66","74.4","*","65"
"1645","2018","Shetland Islands","Very good","-","*","70.3","78.5","-","75.1"
"1646","2018","South Ayrshire","Very good","*","53.7","*","*","*","62.2"
"1647","2018","South Lanarkshire","Very good","23.3","59.6","59.4","68.3","*","55.2"
"1648","2018","Stirling","Very good","*","*","*","77.4","78.3","64"
"1649","2018","West Dunbartonshire","Very good","23.4","40.9","*","*","*","39.2"
"1650","2018","West Lothian","Very good","*","39.1","50.8","*","*","50.5"
"1651","2018","Aberdeen City","Fairly good","*","59.5","39.1","33.7","29.8","40.2"
"1652","2018","Aberdeenshire","Fairly good","*","*","30.9","28.7","33.7","33"
"1653","2018","Angus","Fairly good","*","*","30.7","26.8","*","30.7"
"1654","2018","Argyll & Bute","Fairly good","*","*","25","10.2","*","25.1"
"1655","2018","Clackmannanshire","Fairly good","58.7","29.3","*","*","*","39.6"
"1656","2018","Dumfries & Galloway","Fairly good","*","36.8","16.7","*","*","28.7"
"1657","2018","Dundee City","Fairly good","51.5","64","*","*","*","46.3"
"1658","2018","East Ayrshire","Fairly good","46.3","50.8","*","*","*","39.7"
"1659","2018","East Dunbartonshire","Fairly good","*","*","*","27.9","18.4","26.8"
"1660","2018","East Lothian","Fairly good","*","47.3","35.6","25.1","*","32.6"
"1661","2018","East Renfrewshire","Fairly good","*","*","*","*","21.4","25.9"
"1662","2018","Edinburgh, City of","Fairly good","56.2","53.8","46.8","36.6","21","36.7"
"1663","2018","Falkirk","Fairly good","*","52","*","*","*","48.2"
"1664","2018","Fife","Fairly good","53.4","57.5","32.2","28.6","23.8","38.4"
"1665","2018","Glasgow City","Fairly good","55.8","52.3","43.9","24.2","36.9","47.2"
"1666","2018","Highland","Fairly good","*","43.8","33.4","12.3","*","27.8"
"1667","2018","Inverclyde","Fairly good","44.7","*","*","*","*","33.4"
"1668","2018","Midlothian","Fairly good","*","48.1","50.7","38.3","*","43.8"
"1669","2018","Moray","Fairly good","*","*","30.6","19.3","*","25"
"1670","2018","Na-h Eileanan Siar","Fairly good","-","24.7","12.1","*","-","14.9"
"1671","2018","North Ayrshire","Fairly good","54.7","*","*","*","*","36.6"
"1672","2018","North Lanarkshire","Fairly good","52.9","51.4","36","*","*","42.9"
"1673","2018","Orkney Islands","Fairly good","-","*","16.8","19.5","*","18"
"1674","2018","Perth & Kinross","Fairly good","*","*","34.9","25","*","29.4"
"1675","2018","Renfrewshire","Fairly good","47.7","*","*","*","*","29.9"
"1676","2018","Scotland","Fairly good","54.5","48","35.8","25.4","24.2","37.2"
"1677","2018","Scottish Borders","Fairly good","*","*","29.2","25.6","*","32.2"
"1678","2018","Shetland Islands","Fairly good","-","*","25.9","20.8","-","23.4"
"1679","2018","South Ayrshire","Fairly good","*","35.2","*","*","*","30.7"
"1680","2018","South Lanarkshire","Fairly good","61.9","31.7","38.7","31.7","*","39.2"
"1681","2018","Stirling","Fairly good","*","*","*","21.3","21.7","33.6"
"1682","2018","West Dunbartonshire","Fairly good","55.6","53.3","*","*","*","48.5"
"1683","2018","West Lothian","Fairly good","*","44.7","48.1","*","*","43.8"
"1684","2018","Aberdeen City","Fairly poor","*","4.4","14.4","7.3","-","4.7"
"1685","2018","Aberdeenshire","Fairly poor","*","*","5.9","0.6","1.9","3"
"1686","2018","Angus","Fairly poor","*","*","3.8","-","*","2.9"
"1687","2018","Argyll & Bute","Fairly poor","*","*","-","-","*","-"
"1688","2018","Clackmannanshire","Fairly poor","7.5","1.6","*","*","*","3.1"
"1689","2018","Dumfries & Galloway","Fairly poor","*","6.2","4.2","*","*","3"
"1690","2018","Dundee City","Fairly poor","15.3","11.7","*","*","*","9.3"
"1691","2018","East Ayrshire","Fairly poor","17.6","6.4","*","*","*","7.7"
"1692","2018","East Dunbartonshire","Fairly poor","*","*","*","-","-","0.2"
"1693","2018","East Lothian","Fairly poor","*","-","4.2","0.5","*","1.7"
"1694","2018","East Renfrewshire","Fairly poor","*","*","*","*","0.3","0.9"
"1695","2018","Edinburgh, City of","Fairly poor","12.9","6","0.7","2.7","0.4","3.3"
"1696","2018","Falkirk","Fairly poor","*","4.3","*","*","*","3.2"
"1697","2018","Fife","Fairly poor","14","4.2","2.3","1.9","-","4.2"
"1698","2018","Glasgow City","Fairly poor","10","4.4","2.5","1.3","-","5.6"
"1699","2018","Highland","Fairly poor","*","3.1","-","-","*","1.7"
"1700","2018","Inverclyde","Fairly poor","4.8","*","*","*","*","3.4"
"1701","2018","Midlothian","Fairly poor","*","6.3","-","-","*","2.7"
"1702","2018","Moray","Fairly poor","*","*","-","-","*","3.1"
"1703","2018","Na-h Eileanan Siar","Fairly poor","-","1.5","1","*","-","1"
"1704","2018","North Ayrshire","Fairly poor","7.4","*","*","*","*","4.3"
"1705","2018","North Lanarkshire","Fairly poor","14.7","9.6","2.4","*","*","7.7"
"1706","2018","Orkney Islands","Fairly poor","-","*","-","-","*","-"
"1707","2018","Perth & Kinross","Fairly poor","*","*","-","1.5","*","1.5"
"1708","2018","Renfrewshire","Fairly poor","10","*","*","*","*","3.8"
"1709","2018","Scotland","Fairly poor","10.8","5.7","2.3","1.2","0.3","4"
"1710","2018","Scottish Borders","Fairly poor","*","*","2.9","-","*","1.8"
"1711","2018","Shetland Islands","Fairly poor","-","*","3.7","0.7","-","1.6"
"1712","2018","South Ayrshire","Fairly poor","*","7.6","*","*","*","5.5"
"1713","2018","South Lanarkshire","Fairly poor","5.4","5.6","1.8","-","*","2.8"
"1714","2018","Stirling","Fairly poor","*","*","*","1.3","-","2.3"
"1715","2018","West Dunbartonshire","Fairly poor","14.1","2.3","*","*","*","7.6"
"1716","2018","West Lothian","Fairly poor","*","13.7","1.1","*","*","5"
"1717","2018","Aberdeen City","Very poor","*","3.5","4.4","2.1","0.4","1.9"
"1718","2018","Aberdeenshire","Very poor","*","*","1","1.1","-","0.7"
"1719","2018","Angus","Very poor","*","*","-","-","*","0.5"
"1720","2018","Argyll & Bute","Very poor","*","*","-","-","*","-"
"1721","2018","Clackmannanshire","Very poor","3.3","2.4","*","*","*","1.5"
"1722","2018","Dumfries & Galloway","Very poor","*","0.8","4.5","*","*","1.9"
"1723","2018","Dundee City","Very poor","1.6","-","*","*","*","0.8"
"1724","2018","East Ayrshire","Very poor","2.8","0.9","*","*","*","1.6"
"1725","2018","East Dunbartonshire","Very poor","*","*","*","-","-","0.2"
"1726","2018","East Lothian","Very poor","*","-","-","-","*","0.3"
"1727","2018","East Renfrewshire","Very poor","*","*","*","*","-","0.3"
"1728","2018","Edinburgh, City of","Very poor","3.7","1.8","0.7","-","-","0.9"
"1729","2018","Falkirk","Very poor","*","-","*","*","*","0.6"
"1730","2018","Fife","Very poor","-","1.2","2.8","-","-","0.9"
"1731","2018","Glasgow City","Very poor","3.6","1.7","-","-","-","1.9"
"1732","2018","Highland","Very poor","*","-","0.9","-","*","0.3"
"1733","2018","Inverclyde","Very poor","3.6","*","*","*","*","1.7"
"1734","2018","Midlothian","Very poor","*","1.2","-","-","*","0.9"
"1735","2018","Moray","Very poor","*","*","-","5.6","*","2.5"
"1736","2018","Na-h Eileanan Siar","Very poor","-","-","0.3","*","-","0.2"
"1737","2018","North Ayrshire","Very poor","3.5","*","*","*","*","1.7"
"1738","2018","North Lanarkshire","Very poor","2.2","1.7","1.9","*","*","1.5"
"1739","2018","Orkney Islands","Very poor","-","*","-","-","*","-"
"1740","2018","Perth & Kinross","Very poor","*","*","2.4","-","*","0.7"
"1741","2018","Renfrewshire","Very poor","4.3","*","*","*","*","1.3"
"1742","2018","Scotland","Very poor","3.4","1.1","1.1","0.4","0.1","1.2"
"1743","2018","Scottish Borders","Very poor","*","*","1.9","-","*","0.9"
"1744","2018","Shetland Islands","Very poor","-","*","-","-","-","-"
"1745","2018","South Ayrshire","Very poor","*","1.8","*","*","*","1.2"
"1746","2018","South Lanarkshire","Very poor","9.4","1","-","-","*","2.3"
"1747","2018","Stirling","Very poor","*","*","*","-","-","0.2"
"1748","2018","West Dunbartonshire","Very poor","7","3.6","*","*","*","4.7"
"1749","2018","West Lothian","Very poor","*","-","-","*","*","-"
"1750","2018","Aberdeen City","No opinion","*","-","-","-","-","-"
"1751","2018","Aberdeenshire","No opinion","*","*","-","-","-","-"
"1752","2018","Angus","No opinion","*","*","0.9","-","*","0.3"
"1753","2018","Argyll & Bute","No opinion","*","*","-","-","*","0.3"
"1754","2018","Clackmannanshire","No opinion","-","-","*","*","*","-"
"1755","2018","Dumfries & Galloway","No opinion","*","-","-","*","*","-"
"1756","2018","Dundee City","No opinion","2.2","-","*","*","*","0.8"
"1757","2018","East Ayrshire","No opinion","-","-","*","*","*","-"
"1758","2018","East Dunbartonshire","No opinion","*","*","*","-","-","-"
"1759","2018","East Lothian","No opinion","*","-","-","-","*","-"
"1760","2018","East Renfrewshire","No opinion","*","*","*","*","-","-"
"1761","2018","Edinburgh, City of","No opinion","-","-","-","-","-","-"
"1762","2018","Falkirk","No opinion","*","-","*","*","*","-"
"1763","2018","Fife","No opinion","0.8","-","-","-","-","0.1"
"1764","2018","Glasgow City","No opinion","0.4","0.5","-","0.6","-","0.3"
"1765","2018","Highland","No opinion","*","-","-","-","*","-"
"1766","2018","Inverclyde","No opinion","0.9","*","*","*","*","0.4"
"1767","2018","Midlothian","No opinion","*","-","-","-","*","-"
"1768","2018","Moray","No opinion","*","*","-","0.5","*","0.2"
"1769","2018","Na-h Eileanan Siar","No opinion","-","-","-","*","-","-"
"1770","2018","North Ayrshire","No opinion","-","*","*","*","*","-"
"1771","2018","North Lanarkshire","No opinion","0.8","0.8","-","*","*","0.5"
"1772","2018","Orkney Islands","No opinion","-","*","-","-","*","-"
"1773","2018","Perth & Kinross","No opinion","*","*","-","-","*","-"
"1774","2018","Renfrewshire","No opinion","-","*","*","*","*","1"
"1775","2018","Scotland","No opinion","0.4","0.4","0.2","0.1","-","0.2"
"1776","2018","Scottish Borders","No opinion","*","*","-","-","*","-"
"1777","2018","Shetland Islands","No opinion","-","*","-","-","-","-"
"1778","2018","South Ayrshire","No opinion","*","1.7","*","*","*","0.4"
"1779","2018","South Lanarkshire","No opinion","-","2.1","-","-","*","0.4"
"1780","2018","Stirling","No opinion","*","*","*","-","-","-"
"1781","2018","West Dunbartonshire","No opinion","-","-","*","*","*","-"
"1782","2018","West Lothian","No opinion","*","2.5","-","*","*","0.6"
"1783","2018","Aberdeen City","All","100","100","100","100","100","100"
"1784","2018","Aberdeenshire","All","100","100","100","100","100","100"
"1785","2018","Angus","All","100","100","100","100","100","100"
"1786","2018","Argyll & Bute","All","100","100","100","100","100","100"
"1787","2018","Clackmannanshire","All","100","100","100","100","100","100"
"1788","2018","Dumfries & Galloway","All","100","100","100","100","100","100"
"1789","2018","Dundee City","All","100","100","100","100","100","100"
"1790","2018","East Ayrshire","All","100","100","100","100","100","100"
"1791","2018","East Dunbartonshire","All","100","100","100","100","100","100"
"1792","2018","East Lothian","All","100","100","100","100","100","100"
"1793","2018","East Renfrewshire","All","100","100","100","100","100","100"
"1794","2018","Edinburgh, City of","All","100","100","100","100","100","100"
"1795","2018","Falkirk","All","100","100","100","100","100","100"
"1796","2018","Fife","All","100","100","100","100","100","100"
"1797","2018","Glasgow City","All","100","100","100","100","100","100"
"1798","2018","Highland","All","100","100","100","100","100","100"
"1799","2018","Inverclyde","All","100","100","100","100","100","100"
"1800","2018","Midlothian","All","100","100","100","100","100","100"
"1801","2018","Moray","All","100","100","100","100","100","100"
"1802","2018","Na-h Eileanan Siar","All","-","100","100","100","-","100"
"1803","2018","North Ayrshire","All","100","100","100","100","100","100"
"1804","2018","North Lanarkshire","All","100","100","100","100","100","100"
"1805","2018","Orkney Islands","All","-","100","100","100","100","100"
"1806","2018","Perth & Kinross","All","100","100","100","100","100","100"
"1807","2018","Renfrewshire","All","100","100","100","100","100","100"
"1808","2018","Scotland","All","100","100","100","100","100","100"
"1809","2018","Scottish Borders","All","100","100","100","100","100","100"
"1810","2018","Shetland Islands","All","-","100","100","100","-","100"
"1811","2018","South Ayrshire","All","100","100","100","100","100","100"
"1812","2018","South Lanarkshire","All","100","100","100","100","100","100"
"1813","2018","Stirling","All","100","100","100","100","100","100"
"1814","2018","West Dunbartonshire","All","100","100","100","100","100","100"
"1815","2018","West Lothian","All","100","100","100","100","100","100"
"1816","2018","Aberdeen City","Base","20","60","60","60","130","330"
"1817","2018","Aberdeenshire","Base","10","30","80","130","110","360"
"1818","2018","Angus","Base","10","40","60","60","40","210"
"1819","2018","Argyll & Bute","Base","20","50","100","50","20","240"
"1820","2018","Clackmannanshire","Base","60","60","30","40","20","210"
"1821","2018","Dumfries & Galloway","Base","20","60","100","40","20","240"
"1822","2018","Dundee City","Base","100","50","30","40","30","250"
"1823","2018","East Ayrshire","Base","80","50","40","40","20","240"
"1824","2018","East Dunbartonshire","Base","10","50","10","60","130","260"
"1825","2018","East Lothian","Base","10","70","60","70","40","250"
"1826","2018","East Renfrewshire","Base","20","20","30","40","140","250"
"1827","2018","Edinburgh, City of","Base","110","120","110","130","320","780"
"1828","2018","Falkirk","Base","30","60","50","40","40","210"
"1829","2018","Fife","Base","100","100","120","90","100","520"
"1830","2018","Glasgow City","Base","440","150","140","90","100","910"
"1831","2018","Highland","Base","30","60","100","110","30","330"
"1832","2018","Inverclyde","Base","110","30","30","40","30","240"
"1833","2018","Midlothian","Base","30","100","50","50","30","250"
"1834","2018","Moray","Base","0","30","70","80","40","220"
"1835","2018","Na-h Eileanan Siar","Base","-","60","220","20","-","300"
"1836","2018","North Ayrshire","Base","90","50","30","30","20","220"
"1837","2018","North Lanarkshire","Base","160","120","90","40","30","440"
"1838","2018","Orkney Islands","Base","-","30","70","130","20","260"
"1839","2018","Perth & Kinross","Base","10","20","50","90","50","220"
"1840","2018","Renfrewshire","Base","80","40","40","40","40","240"
"1841","2018","Scotland","Base","1840","1850","2140","2100","1770","9700"
"1842","2018","Scottish Borders","Base","10","40","70","80","20","230"
"1843","2018","Shetland Islands","Base","-","10","60","160","-","230"
"1844","2018","South Ayrshire","Base","40","60","50","30","50","220"
"1845","2018","South Lanarkshire","Base","90","90","80","80","40","380"
"1846","2018","Stirling","Base","30","40","40","70","60","230"
"1847","2018","West Dunbartonshire","Base","100","60","30","30","10","230"
"1848","2018","West Lothian","Base","30","60","50","50","40","240"
"1849","2019","Aberdeen City","Very/fairly good","*","86.7","93.8","100","98.4","92.5"
"1850","2019","Aberdeenshire","Very/fairly good","*","*","100","94.5","99.1","95.5"
"1851","2019","Angus","Very/fairly good","*","83.7","96.2","98.1","*","94.4"
"1852","2019","Argyll & Bute","Very/fairly good","*","*","92.3","98.2","*","94.1"
"1853","2019","Clackmannanshire","Very/fairly good","81.4","89.1","*","*","*","91.5"
"1854","2019","Dumfries & Galloway","Very/fairly good","*","93.3","99.4","100","*","97.2"
"1855","2019","Dundee City","Very/fairly good","81.2","97.6","*","*","*","93.1"
"1856","2019","East Ayrshire","Very/fairly good","82.6","88.8","*","*","*","91.5"
"1857","2019","East Dunbartonshire","Very/fairly good","*","99","*","98.4","99.6","99"
"1858","2019","East Lothian","Very/fairly good","*","92.6","95.9","98.8","*","96.5"
"1859","2019","East Renfrewshire","Very/fairly good","*","*","*","*","100","99.1"
"1860","2019","Edinburgh, City of","Very/fairly good","79.8","89.5","93.7","99","99.4","95.1"
"1861","2019","Falkirk","Very/fairly good","*","96.6","98.3","*","*","96.2"
"1862","2019","Fife","Very/fairly good","83.4","96.2","97.8","97.3","100","95"
"1863","2019","Glasgow City","Very/fairly good","86.4","95.9","96.8","98.6","99.5","92.4"
"1864","2019","Highland","Very/fairly good","*","86.4","96.6","96.6","*","93.7"
"1865","2019","Inverclyde","Very/fairly good","87.1","*","*","*","*","94.1"
"1866","2019","Midlothian","Very/fairly good","*","94.6","94.3","97.6","*","94.6"
"1867","2019","Moray","Very/fairly good","*","*","97.5","93.3","*","95.4"
"1868","2019","Na-h Eileanan Siar","Very/fairly good","-","*","99","-","-","98.9"
"1869","2019","North Ayrshire","Very/fairly good","81.5","*","*","*","*","92"
"1870","2019","North Lanarkshire","Very/fairly good","88.7","92.9","91.4","95","*","91.8"
"1871","2019","Orkney Islands","Very/fairly good","-","*","98.7","98.3","*","98.4"
"1872","2019","Perth & Kinross","Very/fairly good","*","*","*","97.2","100","97.5"
"1873","2019","Renfrewshire","Very/fairly good","88.2","*","*","*","100","94.3"
"1874","2019","Scotland","Very/fairly good","84.8","92.2","96.5","97.7","99.5","94.2"
"1875","2019","Scottish Borders","Very/fairly good","*","*","99.1","95.6","*","97.1"
"1876","2019","Shetland Islands","Very/fairly good","-","*","97.7","97.8","-","97.7"
"1877","2019","South Ayrshire","Very/fairly good","*","98.2","96","*","*","94.5"
"1878","2019","South Lanarkshire","Very/fairly good","81.3","92.9","96.7","98.7","100","93.6"
"1879","2019","Stirling","Very/fairly good","*","*","*","100","100","97.1"
"1880","2019","West Dunbartonshire","Very/fairly good","78.4","86.9","*","*","*","84.6"
"1881","2019","West Lothian","Very/fairly good","*","85.1","*","*","*","92"
"1882","2019","Aberdeen City","Very good","*","24.6","56","46.3","66.1","46.4"
"1883","2019","Aberdeenshire","Very good","*","*","59.8","67.8","82.4","69"
"1884","2019","Angus","Very good","*","41.7","59.4","82.5","*","62.3"
"1885","2019","Argyll & Bute","Very good","*","*","71.3","76.9","*","70.4"
"1886","2019","Clackmannanshire","Very good","24.4","42.4","*","*","*","55.7"
"1887","2019","Dumfries & Galloway","Very good","*","43.2","78.2","78","*","66.2"
"1888","2019","Dundee City","Very good","26.6","45.5","*","*","*","49.9"
"1889","2019","East Ayrshire","Very good","44","54.4","*","*","*","59.5"
"1890","2019","East Dunbartonshire","Very good","*","61.7","*","75","80.2","75.3"
"1891","2019","East Lothian","Very good","*","46","63.5","79.1","*","60.5"
"1892","2019","East Renfrewshire","Very good","*","*","*","*","77","71.2"
"1893","2019","Edinburgh, City of","Very good","37.9","41.2","52","49.6","75.8","58.9"
"1894","2019","Falkirk","Very good","*","49","50.8","*","*","55.8"
"1895","2019","Fife","Very good","41.9","53.8","62.1","65.7","77.6","60.5"
"1896","2019","Glasgow City","Very good","26.8","34.3","49.6","67.4","64.7","40.3"
"1897","2019","Highland","Very good","*","59.6","78.4","79.4","*","70.5"
"1898","2019","Inverclyde","Very good","37.7","*","*","*","*","54"
"1899","2019","Midlothian","Very good","*","40.3","46.3","50.1","*","46.5"
"1900","2019","Moray","Very good","*","*","66.6","64.2","*","63.3"
"1901","2019","Na-h Eileanan Siar","Very good","-","*","89.3","-","-","90.4"
"1902","2019","North Ayrshire","Very good","33.4","*","*","*","*","54.4"
"1903","2019","North Lanarkshire","Very good","40","45.1","52.1","55.1","*","46.7"
"1904","2019","Orkney Islands","Very good","-","*","65","76.9","*","74.5"
"1905","2019","Perth & Kinross","Very good","*","*","*","73.1","86.9","68.5"
"1906","2019","Renfrewshire","Very good","20.6","*","*","*","79.5","52.8"
"1907","2019","Scotland","Very good","31.6","47","61","68","76.5","57"
"1908","2019","Scottish Borders","Very good","*","*","55.8","63","*","57.7"
"1909","2019","Shetland Islands","Very good","-","*","75.2","77.1","-","74.2"
"1910","2019","South Ayrshire","Very good","*","55.4","71","*","*","62.5"
"1911","2019","South Lanarkshire","Very good","33.1","51.3","55.9","68.3","79.8","56.8"
"1912","2019","Stirling","Very good","*","*","*","79.8","89.7","73.2"
"1913","2019","West Dunbartonshire","Very good","37","51.4","*","*","*","47.1"
"1914","2019","West Lothian","Very good","*","41.5","*","*","*","51"
"1915","2019","Aberdeen City","Fairly good","*","62.2","37.8","53.7","32.4","46.1"
"1916","2019","Aberdeenshire","Fairly good","*","*","40.2","26.7","16.7","26.5"
"1917","2019","Angus","Fairly good","*","42","36.8","15.6","*","32.1"
"1918","2019","Argyll & Bute","Fairly good","*","*","21","21.2","*","23.7"
"1919","2019","Clackmannanshire","Fairly good","57","46.7","*","*","*","35.7"
"1920","2019","Dumfries & Galloway","Fairly good","*","50.1","21.2","22","*","31"
"1921","2019","Dundee City","Fairly good","54.6","52.2","*","*","*","43.3"
"1922","2019","East Ayrshire","Fairly good","38.6","34.4","*","*","*","32"
"1923","2019","East Dunbartonshire","Fairly good","*","37.3","*","23.4","19.4","23.7"
"1924","2019","East Lothian","Fairly good","*","46.6","32.4","19.6","*","36"
"1925","2019","East Renfrewshire","Fairly good","*","*","*","*","23","27.9"
"1926","2019","Edinburgh, City of","Fairly good","41.9","48.3","41.7","49.4","23.6","36.2"
"1927","2019","Falkirk","Fairly good","*","47.6","47.5","*","*","40.4"
"1928","2019","Fife","Fairly good","41.5","42.4","35.8","31.6","22.4","34.5"
"1929","2019","Glasgow City","Fairly good","59.6","61.6","47.3","31.2","34.8","52.1"
"1930","2019","Highland","Fairly good","*","26.8","18.1","17.2","*","23.2"
